จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,ผู้ลงสมัคร สส.,พรรคที่สังกัด,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,Last Update:
กรุงเทพมหานคร,15,1,นายวิทวัส ติชะวาณิชย์,ประชาชน,35586,43.45586,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,2,นายพลภูมิ วิภัติภูมิประเทศ,เพื่อไทย,20601,25.15692,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,3,นายถนอม อ่อนเกตุพล,ภูมิใจไทย,12319,15.04335,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,4,นางสาวฐิตยากร พรโรจนากูร,ประชาธิปัตย์,7526,9.19038,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,5,นางสาวชัญญาพัชญ์ ธนโชติสวัสดิพร,รวมไทยสร้างชาติ,1607,1.96239,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,6,นายนรชัย ไชยสังข์,เศรษฐกิจ,969,1.18329,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,7,นางสาวปวริศา คุณาวรนนท์,กล้าธรรม,634,0.77421,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,8,นายสุวัจชัย พิมพ์สุภาพร,ไทยสร้างไทย,611,0.74612,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,9,นางสาวณอร จิรกรภิรมย์,ไทยก้าวใหม่,476,0.58127,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,15,10,นายกิตติพงศ์ ท่าพิกุล,พลังประชารัฐ,434,0.52998,87827,68.74481,81890,1269,4668,175,94.59459,FALSE,,
กรุงเทพมหานคร,16,1,นางสาวพิมพ์กาญจน์ กีรติวิราปกรณ์,ประชาชน,41727,48.66293,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,2,นายจิรายุ ห่วงทรัพย์,เพื่อไทย,14124,16.47171,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,3,นายณัฐนันท์ กัลยาศิริ,ภูมิใจไทย,14104,16.44839,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,4,นายสุนันท์ มีนมณี,ประชาธิปัตย์,7651,8.92276,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,5,นายปิยชาติ โชติช่วง,เศรษฐกิจ,1511,1.76216,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,6,นายอัฏฐพล สิทธิชัยอารีกิจ,รวมไทยสร้างชาติ,1494,1.74234,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,7,ผู้ช่วยศาสตราจารย์วสันต์ ภู่รัสมี,โอกาสใหม่,1209,1.40996,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,8,นายภาคิณ ภูกิจสิริกุล,ไทยก้าวใหม่,1004,1.17089,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,9,นายสิรภพ เอื้อชลิตนุกูล,กล้าธรรม,743,0.8665,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,16,10,นายฤทธี กิจพิพิธ,ไทยสร้างไทย,687,0.80119,91334,66.05912,85747,1310,4277,170,94.97207,FALSE,,
กรุงเทพมหานคร,17,1,นายวีรวุธ รักเที่ยง,ประชาชน,27187,39.90752,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,2,นายสุขสันต์ แสงศรี,ภูมิใจไทย,15271,22.41615,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,3,นายไพโรจน์ อิสระเสรีพงษ์,เพื่อไทย,11793,17.31083,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,4,นายฐิติวัชร์ ดีประเสริฐวงศ์,ประชาธิปัตย์,5263,7.7255,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,5,นางสาวณัฐิดา เตาเฟ็ส,ไทยก้าวใหม่,1848,2.71266,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,6,นายกรัณ ดรัลพงศ์,รวมไทยสร้างชาติ,1523,2.2356,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,7,นางสาวบวรลักษณ์ จงจามรีสีทอง,เศรษฐกิจ,1313,1.92734,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,8,นายศิริศักดิ์ อัตดาวีย์,พลังประชารัฐ,814,1.19486,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,9,นายมังกร ศิริศรีโพธิ์,ไทยสร้างไทย,739,1.08477,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,17,10,นายธนกิจ สาโสภา,แรงงานสร้างชาติ,705,1.03486,75113,62.22909,68125,1844,5144,168,94.91525,FALSE,,
กรุงเทพมหานคร,18,1,นายธีรัจชัย พันธุมาศ,ประชาชน,31027,42.46958,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,2,นายศิริพงษ์ รัสมี,เพื่อไทย,19113,26.16176,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,3,นายรณชัย สังฆมิตกล,ภูมิใจไทย,7605,10.40968,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,4,นายเชิดพันธุ์ เตี่ยไพบูลย์,ประชาธิปัตย์,6125,8.38386,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,5,นายฮาซัน วันนุ,รวมไทยสร้างชาติ,3017,4.12965,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,6,นายธีระวิทย์ วงศ์เพชร,ไทยก้าวใหม่,1625,2.22429,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,7,นางสาวณัฐกัญญ์ภา อภิญญ์มณีณัฐ,ไทยสร้างไทย,1580,2.16269,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,8,นายสุรชาติ โต๊ะเฮ,ทางเลือกใหม่,447,0.61185,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,9,นายกิตติศักดิ์ อัศวสุขี,พลวัต,399,0.54615,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,18,10,นางสาวพชรพรรณ ตุ่มระสินปิน,พลังประชารัฐ,325,0.44486,79260,64.51403,73057,1334,4869,161,94.70588,FALSE,,
กรุงเทพมหานคร,19,1,นายกันต์พงษ์ ประยูรศักดิ์,ประชาชน,38566,45.9902,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,2,นางสาวกาญจนา ภวัครานนท์,ภูมิใจไทย,16377,19.52968,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,3,นางสาวขวัญจิรา มีนชัยนันท์,เพื่อไทย,12333,14.70718,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,4,นางสาวกานต์ วนาดรวรวิศาล,ประชาธิปัตย์,9287,11.07481,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,5,นายภูเบศ โพธิ์โซ๊ะ,รวมไทยสร้างชาติ,2202,2.6259,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,6,นายนิยม ทรัพย์สิรินาวิน,เศรษฐกิจ,1461,1.74225,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,7,นายวรวิทย์ พงษ์ประเทศ,ไทยสร้างไทย,828,0.9874,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,8,นายจิรัฏฐ์ เชาว์อริยรัฐ,กล้าธรรม,719,0.85741,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,9,นายสมัย ภูมรินทร,ไทยก้าวใหม่,522,0.62249,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,19,10,นายศรศักดิ์ สวนแก้ว,ปวงชนไทย,497,0.59268,89867,66.27653,83857,1517,4493,179,94.70899,FALSE,,
กรุงเทพมหานคร,20,1,นายชุมพล หลักคำ,ประชาชน,31037,41.93453,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,2,นางสาวธีรรัตน์ สำเร็จวาณิชย์,เพื่อไทย,25374,34.28317,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,3,นายธนะสิทธิ์ เมธพันธ์เมือง,ภูมิใจไทย,6985,9.43753,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,4,นายรัฐศักดิ์ สุขยิ่ง,ประชาธิปัตย์,3712,5.01534,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,5,นายหวังจันทร์ ยิ้มวิไล,โอกาสใหม่,1360,1.83752,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,6,นายวีรภัทร์ พันธุ์หาญ,รวมไทยสร้างชาติ,1131,1.52811,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,7,นายจตุพล ยอดวงค์พะเนา,เศรษฐกิจ,1127,1.52271,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,8,นายพงศ์ปณตพล รักสกุลกานต์,ไทยก้าวใหม่,1009,1.36327,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,9,ว่าที่ร้อยตรีหญิงนุชนาฏ หุ่นอยู่,ไทยสร้างไทย,927,1.25248,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,20,10,นายวรชัย สมบัติเจริญกิจ,พลวัต,384,0.51883,78913,62.37985,74013,1611,3289,161,94.70588,FALSE,,
กรุงเทพมหานคร,21,1,นายณัฐพงศ์ เปรมพูลสวัสดิ์,ประชาชน,41256,49.69225,87981,64.37147,83023,1387,3571,173,94.53552,FALSE,,
กรุงเทพมหานคร,21,2,นายกิตพล เชิดชูกิจกุล,ประชาธิปัตย์,19685,23.7103,87981,64.37147,83023,1387,3571,173,94.53552,FALSE,,
